,K-O,Hi-Lo,Hi-Opt I,Hi-Opt II,Knock-Out,KISS,Zen,Omega II,Red 7,Wizard Ace,Halves,No Strategy
747,50.5433,49.8622,50.2665,50.8451,50.1383,49.9646,49.7516,50.5083,50.2227,49.2844,50.1742,51.0269
748,50.5378,49.8661,50.2407,50.8464,50.1526,49.9524,49.7434,50.515,50.2199,49.2926,50.1643,51.028
749,50.5274,49.8711,50.227,50.832,50.1537,49.9549,49.7292,50.5252,50.2111,49.2778,50.175,51.0486
750,50.5315,49.8725,50.2558,50.8188,50.1535,49.9659,49.7392,50.5293,50.2024,49.286,50.1832,51.0302
751,50.5247,49.8618,50.2433,50.7996,50.1508,49.9672,49.7214,50.5395,50.2215,49.2748,50.1879,51.0288
752,50.4951,49.8777,50.2539,50.7901,50.1663,49.9417,49.7315,50.5448,50.226,49.2697,50.1924,51.0518
753,50.486,49.8984,50.2548,50.8168,50.1589,49.9333,49.7572,50.5332,50.2438,49.2598,50.1922,51.0359
754,50.4614,49.9167,50.2388,50.8157,50.1731,49.9201,49.7394,50.5542,50.2254,49.2982,50.1787,51.0442
755,50.4475,49.9228,50.2493,50.8098,50.1824,49.9238,49.7229,50.5559,50.2107,49.2823,50.1579,51.0331
756,50.4302,49.8988,50.2778,50.8243,50.1666,49.9203,49.7666,50.5635,50.2128,49.2699,50.1349,51.0317
757,50.4105,49.8893,50.2931,50.8556,50.1975,49.9312,49.7765,50.54,50.1945,49.2588,50.1635,51.0171
758,50.4147,49.8955,50.3178,50.8665,50.2044,49.9386,49.7696,50.5441,50.1907,49.2526,50.1609,51.0194
759,50.4333,49.9028,50.3366,50.8749,50.1767,49.9242,49.7723,50.5206,50.1796,49.2668,50.1547,51.0084
760,50.416,49.8921,50.3445,50.8725,50.1657,49.9303,49.7726,50.5092,50.1758,49.275,50.1701,50.9878
761,50.4179,49.8815,50.3417,50.8702,50.1715,49.9148,49.7765,50.5025,50.1756,49.2867,50.1579,50.9769
762,50.4256,49.9068,50.3413,50.8714,50.17,49.9125,49.7744,50.4888,50.1754,49.296,50.129,50.9865
763,50.3954,49.9153,50.3182,50.881,50.1734,49.8791,49.7556,50.4786,50.1751,49.2957,50.1169,51.0007
764,50.3747,49.9106,50.3178,50.8846,50.1601,49.8936,49.7464,50.4816,50.1725,49.3002,50.0882,51.0066
765,50.379,49.9155,50.315,50.8858,50.1623,49.9212,49.7241,50.4631,50.1628,49.3214,50.0857,51.0112
766,50.3915,49.9049,50.3027,50.8893,50.1479,49.9356,49.7185,50.4554,50.159,49.3259,50.0855,50.998
767,50.4075,49.8967,50.3129,50.8917,50.1276,49.9536,49.7237,50.4465,50.1434,49.316,50.0985,51.0038
768,50.4152,49.898,50.309,50.8823,50.1074,49.9465,49.7098,50.4282,50.1657,49.3146,50.1043,50.9894
769,50.437,49.8756,50.3027,50.8989,50.1225,49.9656,49.7102,50.417,50.1738,49.3131,50.1065,50.9775
770,50.4376,49.8782,50.3046,50.8977,50.1318,49.968,49.7082,50.4236,50.1901,49.3258,50.1158,50.9774
771,50.4265,49.9043,50.2995,50.9001,50.1316,49.9621,49.6991,50.4148,50.1816,49.3113,50.1216,50.9643
772,50.4166,49.9033,50.3203,50.8896,50.1268,49.9894,49.7042,50.3989,50.2014,49.3228,50.1132,50.9477
773,50.4102,49.8822,50.3187,50.8944,50.1231,49.9835,49.6987,50.4055,50.1999,49.3355,50.0977,50.95
774,50.4213,49.8835,50.336,50.8839,50.1229,49.9976,49.705,50.4167,50.1938,49.3351,50.0929,50.937
775,50.3986,49.8837,50.3449,50.8733,50.1111,49.9929,49.7136,50.4056,50.1877,49.3477,50.0869,50.9511
776,50.4016,49.8991,50.3445,50.8582,50.1179,50.0059,49.728,50.4109,50.1687,49.3545,50.0797,50.9557
777,50.3801,49.8851,50.371,50.8396,50.1154,50.0129,49.7471,50.4174,50.1697,49.3611,50.0832,50.9416
778,50.3819,49.8853,50.3471,50.856,50.1071,50.0106,49.7591,50.4075,50.1613,49.3643,50.0854,50.9299
779,50.4024,49.8994,50.3432,50.8607,50.1105,49.993,49.7478,50.4,50.14,49.3862,50.0678,50.9146
780,50.4077,49.9019,50.3369,50.8619,50.108,49.9602,49.7539,50.4065,50.134,49.3905,50.0537,50.9239
781,50.4072,49.902,50.3271,50.8585,50.1149,49.9673,49.7472,50.4071,50.1397,49.3901,50.0489,50.9122
782,50.4113,49.9196,50.3267,50.8644,50.1147,49.9673,49.7394,50.3996,50.1465,49.3815,50.0396,50.9029
783,50.4119,49.9139,50.3344,50.8552,50.1065,49.9487,49.7351,50.4014,50.1568,49.3835,50.0279,50.9157
784,50.4045,49.9164,50.3398,50.8576,50.1121,49.9452,49.7401,50.4009,50.1531,49.3959,50.0476,50.9087
785,50.4143,49.9223,50.322,50.8485,50.1304,49.936,49.7358,50.4293,50.1494,49.4059,50.0475,50.8971
786,50.4265,49.9143,50.3286,50.8578,50.1268,49.9558,49.7129,50.4346,50.1342,49.4322,50.0336,50.8948
787,50.4179,49.9456,50.3235,50.8694,50.1243,49.9687,49.7029,50.4421,50.1467,49.4341,50.0335,50.9042
788,50.4277,49.9515,50.3012,50.8774,50.1322,49.9536,49.6894,50.4577,50.1627,49.436,50.0404,50.888
789,50.4421,49.9354,50.3147,50.8821,50.1275,49.9734,49.6956,50.4629,50.1682,49.424,50.0415,50.888
790,50.4644,49.9516,50.3177,50.881,50.1078,50.0,49.7179,50.4462,50.1922,49.4409,50.0461,50.8869
791,50.4616,49.9275,50.323,50.8925,50.1169,49.9804,49.709,50.4364,50.1908,49.4358,50.0598,50.8743
792,50.4587,49.9322,50.3238,50.8776,50.103,49.9919,49.7174,50.4279,50.1733,49.4434,50.062,50.8651
793,50.4444,49.9368,50.3062,50.8754,50.112,49.9885,49.7189,50.4239,50.1766,49.4373,50.0597,50.8709
794,50.4313,49.9323,50.3012,50.8639,50.0924,49.9816,49.7239,50.4051,50.1534,49.438,50.0458,50.871
795,50.4216,49.9267,50.3134,50.8651,50.0935,49.992,49.7311,50.4205,50.1464,49.4238,50.0378,50.8629
796,50.4188,49.9222,50.3302,50.8606,50.1059,49.9851,49.7257,50.4154,50.1519,49.4028,50.0423,50.8653
797,50.4092,49.9474,50.3309,50.8755,50.1194,49.9874,49.7272,50.416,50.1472,49.4104,50.032,50.8539
798,50.411,49.9566,50.3316,50.8835,50.1045,49.976,49.7515,50.4542,50.1299,49.394,50.0411,50.87
799,50.4082,49.9533,50.3471,50.8801,50.0805,49.9691,49.7723,50.4696,50.107,49.4039,50.049,50.8838
800,50.4179,49.9704,50.3467,50.8938,50.0748,49.9555,49.7623,50.4735,50.1284,49.4058,50.0614,50.8804
801,50.4185,49.9955,50.3463,50.8961,50.0758,49.9704,49.7558,50.4786,50.1067,49.3974,50.0625,50.8964
802,50.4146,49.9875,50.3436,50.8825,50.0633,49.9408,49.7799,50.4791,50.1009,49.397,50.0749,50.9067
803,50.3937,49.9966,50.3511,50.8803,50.0598,49.9397,49.7836,50.4853,50.1246,49.4137,50.0805,50.8942
804,50.391,49.9887,50.3529,50.886,50.0654,49.9296,49.7884,50.5028,50.1301,49.3997,50.0521,50.8954
805,50.4006,50.0181,50.3547,50.8612,50.0664,49.9524,49.7909,50.4853,50.1378,49.4219,50.052,50.8784
806,50.39,49.9977,50.3532,50.8308,50.0686,49.9524,49.7765,50.5117,50.1264,49.4136,50.0598,50.8637
807,50.3918,49.9966,50.355,50.8275,50.073,49.9378,49.7666,50.5347,50.1138,49.394,50.0699,50.8661
808,50.3868,50.0011,50.3669,50.8186,50.0707,49.9152,49.7692,50.5318,50.1035,49.3981,50.0833,50.8526
809,50.3662,49.9921,50.3732,50.8109,50.0594,49.9108,49.7672,50.5222,50.1158,49.3797,50.0731,50.8797
810,50.3892,49.9921,50.3649,50.8065,50.047,49.9278,49.7866,50.5126,50.1246,49.3681,50.0899,50.8618
811,50.3887,49.9686,50.3869,50.8044,50.0402,49.9324,49.8138,50.5231,50.1188,49.3734,50.0954,50.8732
812,50.3805,49.9921,50.3999,50.8035,50.0435,49.928,49.8375,50.527,50.0974,49.3988,50.0941,50.8552
813,50.4023,49.9731,50.4106,50.7846,50.0323,49.9,49.8377,50.533,50.0973,49.4063,50.0873,50.8317
814,50.3962,49.9765,50.4123,50.7792,50.0212,49.8946,49.848,50.5246,50.0894,49.3835,50.0782,50.8374
815,50.3824,49.9508,50.4018,50.766,50.0111,49.8992,49.8817,50.5284,50.0814,49.3943,50.0625,50.8499
816,50.393,49.9353,50.399,50.7617,50.01,49.8982,49.8807,50.5144,50.0847,49.3895,50.0546,50.8521
817,50.3936,49.9554,50.4008,50.7797,50.0,49.9005,49.8708,50.5026,50.0712,49.3869,50.0546,50.8411
818,50.381,49.9477,50.4236,50.7765,50.0022,49.8884,49.8765,50.4909,50.0967,49.3977,50.089,50.8277
819,50.3816,49.9422,50.4231,50.7722,50.0155,49.8941,49.8689,50.4726,50.0988,49.3762,50.0989,50.829
820,50.3833,49.9456,50.406,50.7746,50.0144,49.9009,49.8857,50.4775,50.0932,49.3802,50.0777,50.8224
821,50.3818,49.959,50.4121,50.7814,50.0199,49.8921,49.9003,50.4825,50.0864,49.3887,50.082,50.8414
822,50.3923,49.9867,50.4293,50.7694,50.0143,49.8789,49.9347,50.4874,50.1007,49.3872,50.0797,50.8349
823,50.4072,49.9956,50.4321,50.7684,50.0209,49.8746,49.9403,50.4978,50.0983,49.4123,50.0884,50.8327
824,50.3793,49.9923,50.4283,50.7708,50.033,49.8604,49.9327,50.5237,50.1059,49.4119,50.0674,50.8406
825,50.3821,49.9956,50.4156,50.7622,50.0242,49.8683,49.9217,50.501,50.108,49.395,50.0618,50.8661
826,50.3806,49.9945,50.4118,50.7481,50.0241,49.8474,49.9174,50.4828,50.1068,49.399,50.0617,50.8617
827,50.3746,50.0187,50.4168,50.7406,50.0219,49.8443,49.9296,50.491,50.0946,49.4096,50.0737,50.8463
828,50.3895,50.0264,50.3954,50.7375,50.0252,49.8787,49.9429,50.5102,50.067,49.4136,50.0879,50.8431
829,50.3857,50.0165,50.384,50.7399,50.024,49.8711,49.9407,50.5019,50.0516,49.4099,50.0845,50.8443
830,50.37,50.0077,50.3748,50.738,50.0338,49.8768,49.932,50.498,50.0876,49.3975,50.0745,50.8466
831,50.3641,50.0088,50.3732,50.7371,50.0044,49.8692,49.9299,50.4843,50.0668,49.3982,50.0777,50.8412
832,50.3691,50.0099,50.3804,50.7329,50.0196,49.8738,49.9191,50.4947,50.0623,49.3847,50.0733,50.838
833,50.3697,49.9956,50.3581,50.7353,49.9837,49.8685,49.9246,50.4897,50.0699,49.3876,50.0612,50.8436
834,50.3671,49.9705,50.3719,50.7388,49.9967,49.8599,49.9302,50.463,50.0829,49.396,50.0556,50.8546
835,50.3721,49.9673,50.378,50.751,50.013,49.8753,49.9139,50.457,50.086,49.4033,50.0686,50.8426
836,50.3684,49.9521,50.4015,50.7685,49.9978,49.8831,49.9195,50.4477,50.1012,49.404,50.0588,50.8274
837,50.3647,49.9597,50.3804,50.7567,49.9881,49.8702,49.9467,50.4439,50.101,49.4123,50.0652,50.8351
838,50.3513,49.9554,50.3647,50.758,49.9838,49.866,49.9566,50.4347,50.1107,49.4119,50.0586,50.8407
839,50.3509,49.9566,50.3816,50.7625,49.9849,49.8738,49.9414,50.4656,50.1051,49.3963,50.051,50.8495
840,50.3461,49.9588,50.3833,50.754,49.9773,49.8761,49.9426,50.4521,50.0974,49.3916,50.0379,50.8637
841,50.3554,49.9773,50.4121,50.738,49.9806,49.8979,49.9351,50.4462,50.1016,49.3891,50.0281,50.8519
842,50.3475,49.987,50.4105,50.7544,49.9559,49.8992,49.9622,50.4511,50.094,49.4028,50.0227,50.8519
843,50.3471,49.9957,50.4208,50.7535,49.9323,49.8993,49.959,50.4322,50.0917,49.411,50.0302,50.8477
844,50.3617,49.9968,50.402,50.7472,49.9603,49.921,49.9547,50.4102,50.0819,49.4182,50.0172,50.8434
845,50.3784,50.0075,50.3961,50.7464,49.9635,49.919,49.9591,50.4,50.099,49.4243,50.0172,50.8489
846,50.3747,50.0065,50.3838,50.7391,49.9432,49.9018,49.9537,50.4124,50.101,49.4207,50.0366,50.8338
847,50.3893,50.0172,50.378,50.7307,49.9465,49.9332,49.942,50.4205,50.0945,49.4375,50.0215,50.8469
848,50.3899,50.0107,50.3712,50.7169,49.9327,49.9225,49.9399,50.4189,50.0954,49.4456,50.0204,50.8405
849,50.3862,50.015,50.3621,50.699,49.9466,49.9323,49.9175,50.4163,50.0921,49.4635,50.0182,50.8331
850,50.3826,50.0364,50.3435,50.6864,49.9339,49.9259,49.9165,50.4329,50.0974,49.4534,50.0246,50.8332
851,50.3736,50.03,50.3602,50.6814,49.9531,49.9153,49.9294,50.442,50.0908,49.4669,50.0043,50.8365
852,50.3646,50.0267,50.347,50.6816,49.9638,49.9346,49.9284,50.4287,50.0619,49.4675,50.0011,50.8527
853,50.3483,50.0288,50.3444,50.6851,49.9968,49.9197,49.9189,50.4399,50.0693,49.4788,50.0192,50.8506
854,50.3479,50.0256,50.3302,50.6864,50.0096,49.923,49.9169,50.4394,50.0575,49.4581,50.0234,50.8528
855,50.3496,50.0309,50.3394,50.675,49.9958,49.9188,49.917,50.4548,50.0574,49.4481,50.016,50.8507
856,50.3471,50.0266,50.3464,50.6763,49.9725,49.8955,49.916,50.4628,50.0521,49.4615,50.0255,50.8519
857,50.3287,50.0043,50.3481,50.6808,49.9672,49.9137,49.932,50.4654,50.0775,49.4642,50.0021,50.8424
858,50.3294,50.0053,50.3573,50.6662,49.981,49.9213,49.9406,50.4765,50.089,49.4574,50.0,50.8254
859,50.329,50.0254,50.3516,50.6507,49.9641,49.9224,49.9608,50.4771,50.0794,49.4389,50.0021,50.8106
860,50.317,50.0222,50.3776,50.6689,49.96,49.9448,49.9672,50.467,50.0804,49.4374,49.9937,50.8182
861,50.3082,50.0338,50.3824,50.6619,49.9495,49.9343,49.9693,50.4538,50.0856,49.4243,49.9799,50.8385
862,50.3142,50.0349,50.3925,50.6611,49.9527,49.928,49.9937,50.4301,50.0749,49.4282,49.9852,50.828
863,50.317,50.0148,50.3805,50.6688,49.9538,49.9185,50.0053,50.4328,50.0727,49.4384,49.981,50.8567
864,50.3082,50.0327,50.3737,50.6606,49.9371,49.9303,50.0232,50.4375,50.0632,49.4401,49.9579,50.8747
865,50.3141,50.04,50.3639,50.6609,49.9329,49.9525,50.0221,50.4381,50.0757,49.4397,49.9316,50.8589
866,50.3253,50.0473,50.3592,50.6717,49.955,49.9779,49.9968,50.4522,50.0483,49.4361,49.9475,50.8727
867,50.3332,50.0536,50.3483,50.6688,49.953,49.9747,49.9906,50.4465,50.0535,49.4178,49.957,50.8696
868,50.3318,50.0304,50.3406,50.6576,49.9384,49.9632,49.9811,50.4533,50.0451,49.4143,49.9434,50.877
869,50.3345,50.0534,50.3266,50.6652,49.928,49.9454,49.9738,50.4768,50.0471,49.4213,49.9623,50.8844
870,50.3498,50.0523,50.3022,50.6769,49.9531,49.9423,49.9707,50.4721,50.0596,49.4167,49.9885,50.8665
871,50.3348,50.047,50.306,50.6897,49.9396,49.9392,49.9781,50.4643,50.0658,49.4174,49.9906,50.8718
872,50.3261,50.0491,50.2911,50.6973,49.9501,49.956,49.9791,50.47,50.0521,49.4076,49.9927,50.851
873,50.3112,50.0407,50.2741,50.7142,49.9491,49.954,49.9792,50.457,50.0344,49.4177,49.9771,50.8447
874,50.2974,50.0615,50.2779,50.7227,49.9502,49.9582,49.9792,50.4866,50.0395,49.4016,49.9761,50.8417
875,50.2877,50.0541,50.2838,50.7302,49.9524,49.9604,49.9854,50.4943,50.0322,49.4023,49.9792,50.8512
876,50.2936,50.0468,50.2742,50.7314,49.9359,49.9458,49.9958,50.5104,50.0228,49.3853,49.974,50.8544
877,50.2902,50.0343,50.2645,50.7182,49.9297,49.9448,49.9741,50.5119,50.0238,49.386,49.9772,50.8742
878,50.2837,50.0591,50.2694,50.7153,49.9515,49.9511,49.9886,50.5154,50.0197,49.3857,49.9803,50.8972
879,50.3081,50.0518,50.2587,50.7248,49.9433,49.9314,49.9834,50.5148,50.031,49.4103,49.9959,50.8951
880,50.3036,50.0383,50.246,50.6971,49.9537,49.9253,50.0021,50.5029,50.0155,49.4005,50.001,50.892
881,50.295,50.0238,50.2385,50.6685,49.9444,49.9223,50.0176,50.4962,50.001,49.3919,49.9959,50.8931
882,50.2978,50.0227,50.2444,50.6595,49.9538,49.9244,50.0206,50.4822,50.0052,49.3874,50.0041,50.9014
883,50.3118,50.0103,50.2545,50.6557,49.9446,49.9152,50.0196,50.4827,50.0021,49.3881,50.0041,50.9273
884,50.3166,50.0021,50.2357,50.6529,49.9364,49.9132,50.0103,50.4852,49.999,49.395,50.0226,50.919
885,50.3131,50.0082,50.2446,50.6316,49.9365,49.9185,49.9949,50.4775,49.9918,49.3885,50.0257,50.9262
886,50.3077,50.0062,50.2423,50.6658,49.9478,49.9073,49.9979,50.4647,50.0031,49.384,50.0226,50.9169
887,50.3073,50.0041,50.242,50.6763,49.9469,49.9043,49.9887,50.4723,50.0021,49.3868,50.0472,50.9086
888,50.2907,49.9908,50.253,50.6765,49.9541,49.9116,49.9898,50.4616,50.0236,49.3937,50.0543,50.888
889,50.2842,49.9672,50.264,50.6625,49.9388,49.8973,49.9795,50.458,50.0297,49.3984,50.0583,50.8922
890,50.2971,49.9744,50.2893,50.6628,49.9348,49.8861,49.9806,50.4717,50.0378,49.4053,50.0675,50.8943
891,50.2968,49.9796,50.2951,50.658,49.943,49.876,49.9704,50.4783,50.0388,49.3886,50.046,50.8954
892,50.2772,49.9765,50.3039,50.644,49.9533,49.8915,49.9776,50.488,50.0408,49.3841,50.0469,50.8934
893,50.2769,49.9765,50.3025,50.6535,49.9401,49.9039,49.9817,50.4844,50.0407,49.3981,50.0438,50.8821
894,50.2847,49.9603,50.2931,50.6588,49.9392,49.8897,49.9776,50.4696,50.0285,49.4059,50.056,50.8771
895,50.2985,49.9593,50.2907,50.6814,49.9534,49.9133,49.9929,50.463,50.0274,49.4107,50.0488,50.8679
896,50.2851,49.9543,50.2853,50.6867,49.9363,49.9052,49.9939,50.4483,50.0152,49.393,50.0487,50.8598
897,50.3009,49.9543,50.2992,50.7032,49.9616,49.9064,50.0041,50.4569,50.0203,49.3937,50.0517,50.8588
898,50.2995,49.9493,50.3009,50.6994,49.9647,49.9176,50.0,50.4595,50.0344,49.3944,50.0598,50.8599
899,50.3053,49.9534,50.3117,50.6915,49.9778,49.9066,50.0081,50.4408,50.0486,49.393,50.0799,50.8397
900,50.2888,49.9464,50.3022,50.6898,49.9758,49.8783,50.0131,50.4474,50.0455,49.3917,50.0617,50.8479
901,50.2875,49.9616,50.2837,50.6829,49.9829,49.8916,50.0162,50.471,50.0515,49.3852,50.0596,50.8368
902,50.2761,49.9586,50.2824,50.6983,49.9839,49.8846,50.0161,50.4594,50.0524,49.3859,50.0524,50.8531
903,50.2708,49.9455,50.2901,50.6885,49.987,49.8787,50.0192,50.473,50.0322,49.3866,50.0514,50.8602
904,50.2725,49.9496,50.2989,50.7169,49.998,49.8839,50.0101,50.4534,50.0221,49.3943,50.0654,50.8674
905,50.2672,49.9638,50.3066,50.7151,49.988,49.8769,50.0191,50.4589,50.0462,49.394,50.0764,50.8513
906,50.2809,49.9377,50.3153,50.7093,49.983,49.8488,50.0352,50.4965,50.0522,49.4037,50.0823,50.8594
907,50.2716,49.9689,50.3019,50.7005,49.986,49.8661,50.0211,50.495,50.0642,49.4083,50.0802,50.8807
908,50.2763,49.9659,50.3005,50.7047,50.003,49.8632,50.006,50.4854,50.0621,49.3969,50.0852,50.8858
909,50.2581,49.979,50.3182,50.6769,49.9831,49.8574,49.99,50.4789,50.073,49.3886,50.0881,50.8949
910,50.2459,49.977,50.3399,50.6702,49.991,49.8485,50.003,50.4744,50.0899,49.3863,50.092,50.8808
911,50.2456,49.969,50.3415,50.6635,50.0219,49.8537,49.994,50.4689,50.0819,49.3759,50.0859,50.8779
912,50.2453,49.9581,50.3411,50.6648,50.0358,49.8448,49.9761,50.4664,50.0728,49.3756,50.0818,50.8929
913,50.2342,49.9631,50.3497,50.672,50.0278,49.837,49.9671,50.4529,50.0657,49.3503,50.0717,50.9119
914,50.2329,49.9552,50.3692,50.6703,50.0268,49.8452,49.9632,50.4375,50.0756,49.348,50.0577,50.8989
915,50.2435,49.9343,50.3907,50.6646,50.0446,49.8503,49.9632,50.4222,50.0765,49.3298,50.0736,50.894
916,50.2482,49.9334,50.3922,50.652,50.0544,49.8296,49.9642,50.4257,50.0586,49.3256,50.0695,50.891
917,50.2588,49.9225,50.4017,50.681,50.0356,49.8118,49.9524,50.4282,50.0664,49.3223,50.0595,50.8771
918,50.2566,49.9167,50.3914,50.6931,50.0484,49.812,49.9484,50.4297,50.0624,49.333,50.0634,50.8692
919,50.2661,49.9177,50.387,50.7052,50.0562,49.8281,49.9564,50.4193,50.0643,49.3357,50.0743,50.8523
920,50.2668,49.9307,50.3925,50.6995,50.0877,49.8194,49.9624,50.4357,50.0623,49.3305,50.0742,50.8604
921,50.2734,49.91,50.3881,50.6899,50.0876,49.8325,49.9753,50.4352,50.0711,49.3262,50.0672,50.8574
922,50.2771,49.9002,50.3917,50.696,50.0816,49.8406,49.9951,50.4436,50.07,49.326,50.0819,50.8694
923,50.2778,49.8984,50.3883,50.6854,50.0805,49.8239,50.0079,50.4569,50.0778,49.3267,50.0779,50.8685
924,50.2716,49.9004,50.4036,50.6965,50.0775,49.8212,50.0108,50.4367,50.0669,49.3413,50.0699,50.8675
925,50.2576,49.8976,50.4091,50.6997,50.0735,49.7996,50.0049,50.4304,50.0727,49.3627,50.0816,50.8784
926,50.2358,49.9036,50.4185,50.7038,50.0705,49.8146,50.0147,50.4191,50.0864,49.3506,50.0747,50.8716
927,50.2277,49.9027,50.4121,50.6991,50.0655,49.8208,50.0167,50.4128,50.0844,49.3699,50.0775,50.8706
928,50.2255,49.9225,50.4077,50.6935,50.0557,49.8278,50.0216,50.4251,50.0745,49.3637,50.0647,50.8598
929,50.2458,49.9196,50.4034,50.6878,50.0595,49.8339,50.0372,50.4344,50.0734,49.3703,50.0548,50.8668
930,50.2494,49.8972,50.4147,50.6881,50.038,49.836,50.0382,50.4154,50.0616,49.371,50.0714,50.8776
931,50.252,49.9012,50.425,50.6864,50.0399,49.8196,50.044,50.4364,50.0576,49.3589,50.0498,50.8894
932,50.2508,49.9081,50.406,50.6662,50.0292,49.8178,50.0371,50.4311,50.0624,49.3655,50.0264,50.8738
933,50.2709,49.9239,50.4202,50.6518,50.0185,49.8102,50.0449,50.4296,50.0634,49.3662,50.0488,50.8532
934,50.2658,49.9249,50.409,50.6579,50.0175,49.8104,50.0594,50.4428,50.0633,49.3698,50.036,50.8748
935,50.2713,49.923,50.4066,50.6563,50.0446,49.8067,50.0808,50.4326,50.071,49.3695,50.036,50.8778
936,50.2894,49.9367,50.4179,50.6575,50.06,49.7932,50.0807,50.4224,50.069,49.3701,50.0243,50.8758
937,50.2988,49.931,50.4048,50.6481,50.0658,49.8129,50.0758,50.4365,50.0689,49.3835,50.0214,50.8983
938,50.2782,49.9311,50.418,50.6251,50.0725,49.8258,50.0718,50.4428,50.0737,49.3783,50.0349,50.8944
939,50.2789,49.9088,50.4252,50.6119,50.0772,49.8289,50.0727,50.4259,50.0649,49.3897,50.0233,50.8993
940,50.2737,49.9186,50.4084,50.6151,50.0694,49.8407,50.0852,50.4003,50.06,49.4146,50.03,50.8925
941,50.286,49.9293,50.3963,50.6087,50.0896,49.8234,50.0812,50.398,50.0483,49.4268,50.0184,50.8838
942,50.2645,49.9371,50.394,50.5878,50.1039,49.7994,50.0512,50.4004,50.0405,49.4177,50.0039,50.88
943,50.2671,49.9585,50.3887,50.5746,50.1086,49.7909,50.0676,50.399,50.0386,49.4299,49.9961,50.8887
944,50.2601,49.9633,50.3912,50.5653,50.1094,49.8027,50.0617,50.4025,50.0414,49.4469,49.9961,50.9129
945,50.2713,49.9528,50.4043,50.5686,50.116,49.7952,50.0549,50.377,50.0597,49.4369,49.9894,50.8965
946,50.2557,49.9364,50.399,50.5536,50.1102,49.7886,50.075,50.3805,50.0615,49.4279,49.9798,50.8898
947,50.2459,49.9423,50.4111,50.5789,50.1234,49.783,50.0654,50.3772,50.0355,49.4265,49.9808,50.9043
948,50.2265,49.9299,50.403,50.5802,50.1338,49.791,50.0566,50.372,50.0221,49.4349,49.9664,50.8937
949,50.2368,49.9184,50.4064,50.5806,50.1251,49.7883,50.071,50.3621,50.0431,49.4229,49.9588,50.9129
950,50.2413,49.9156,50.3801,50.5714,50.1364,49.8116,50.069,50.3665,50.0431,49.4303,49.9445,50.9014
951,50.242,49.908,50.3759,50.5469,50.1544,49.8147,50.0852,50.3795,50.0488,49.4184,49.955,50.9091
952,50.2446,49.9053,50.3774,50.5587,50.1637,49.8206,50.0822,50.36,50.0277,49.4229,49.9474,50.9149
953,50.2358,49.9073,50.3627,50.5705,50.1598,49.8036,50.0993,50.3634,50.0296,49.4196,49.9494,50.912
954,50.2413,49.8988,50.3661,50.5633,50.1672,49.7875,50.0964,50.3497,50.0362,49.4116,49.958,50.9091
955,50.2648,49.9017,50.3629,50.5579,50.1727,49.781,50.1134,50.3655,50.0381,49.4266,49.959,50.8766
956,50.2645,49.9104,50.3558,50.5602,50.1668,49.7784,50.1076,50.3689,50.0314,49.4091,49.9524,50.8824
957,50.2405,49.9077,50.3431,50.5586,50.1619,49.7805,50.0999,50.3638,50.0323,49.4011,49.9534,50.8862
958,50.2289,49.903,50.3494,50.5542,50.1608,49.7855,50.1045,50.3634,50.0285,49.4103,49.9544,50.891
959,50.258,49.8946,50.367,50.5537,50.154,49.7705,50.0959,50.3478,50.0133,49.4224,49.945,50.8882
960,50.2841,49.8966,50.361,50.5578,50.1529,49.7774,50.0853,50.3399,50.0104,49.4239,49.9289,50.9073
961,50.2754,49.8967,50.3701,50.5714,50.1499,49.7767,50.0985,50.3282,50.0199,49.4245,49.9205,50.8911
962,50.2892,49.8939,50.381,50.5718,50.1385,49.8045,50.0965,50.3335,50.017,49.4223,49.9054,50.8722
963,50.2861,49.8988,50.3797,50.5825,50.127,49.8056,50.0992,50.3332,50.0387,49.4295,49.8866,50.8712
964,50.3008,49.931,50.3963,50.5942,50.1166,49.7907,50.1086,50.3215,50.0424,49.4377,49.9037,50.8789
965,50.3137,49.9415,50.394,50.5889,50.1174,49.8051,50.1132,50.2995,50.0415,49.46,49.9123,50.8836
966,50.3058,49.9368,50.4134,50.5873,50.1642,49.8034,50.1178,50.3058,50.0489,49.4539,49.903,50.8808
967,50.3196,49.9124,50.4186,50.5905,50.1762,49.8083,50.1111,50.3149,50.0555,49.4696,49.904,50.8912
968,50.3118,49.9134,50.4219,50.5833,50.1835,49.8085,50.1147,50.3192,50.0564,49.4617,49.9051,50.8922
969,50.3189,49.9032,50.4102,50.5798,50.187,49.8144,50.1071,50.3199,50.0629,49.4679,49.9258,50.9054
970,50.3279,49.9286,50.4051,50.5896,50.1868,49.8117,50.0948,50.3158,50.0703,49.4769,49.9184,50.9186
971,50.3407,49.9353,50.4028,50.5815,50.1876,49.8044,50.0891,50.3211,50.0618,49.4774,49.925,50.9327
972,50.3319,49.9194,50.4211,50.58,50.1715,49.8234,50.0712,50.3226,50.0496,49.4817,49.8998,50.9233
973,50.3204,49.9373,50.4431,50.5775,50.1611,49.8189,50.0533,50.3008,50.0392,49.4869,49.9065,50.9148
974,50.3164,49.9327,50.4753,50.5769,50.1703,49.8116,50.0692,50.307,50.0513,49.5015,49.901,50.8923
